"";"nomHotel";"notapersona";"data";"estrelles";"notaHotel";"TipusHabitacio";"DuradaEstancia";"Nits";"ProcedenciaComentari";"TipusViatge";"Acompanyament";"ViajaConMascota";"Season";"recomanar"
"13877";"NH Collection Barcelona Constanza";10;2018-03-06;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13878";"NH Collection Barcelona Constanza";10;2018-03-05;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13879";"NH Collection Barcelona Constanza";9,6;2018-03-05;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13880";"NH Collection Barcelona Constanza";9,2;2018-03-05;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13881";"NH Collection Barcelona Constanza";8,3;2018-03-05;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13882";"NH Collection Barcelona Constanza";8,8;2018-03-03;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13883";"NH Collection Barcelona Constanza";10;2018-05-15;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"13884";"NH Collection Barcelona Constanza";9,6;2018-05-14;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"13885";"NH Collection Barcelona Constanza";8,8;2018-02-27;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13886";"NH Collection Barcelona Constanza";8,8;2018-02-18;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13887";"NH Collection Barcelona Constanza";7,5;2018-02-17;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"13888";"NH Collection Barcelona Constanza";10;2018-02-17;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"13889";"NH Collection Barcelona Constanza";10;2018-02-14;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13890";"NH Collection Barcelona Constanza";10;2018-02-12;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13891";"NH Collection Barcelona Constanza";10;2018-02-12;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13892";"NH Collection Barcelona Constanza";9,6;2018-02-05;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13893";"NH Collection Barcelona Constanza";8;2018-01-26;"4";8,8;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13894";"NH Collection Barcelona Constanza";9,6;2018-01-22;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"13895";"NH Collection Barcelona Constanza";9,2;2018-01-21;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"13896";"NH Collection Barcelona Constanza";8,3;2018-02-26;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13897";"NH Collection Barcelona Constanza";10;2018-01-21;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13898";"NH Collection Barcelona Constanza";10;2018-01-20;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"13899";"NH Collection Barcelona Constanza";10;2018-01-18;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"13900";"NH Collection Barcelona Constanza";9,2;2018-01-07;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"13901";"NH Collection Barcelona Constanza";10;2018-01-04;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"13903";"NH Collection Barcelona Constanza";10;2018-01-03;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13904";"NH Collection Barcelona Constanza";9,2;2018-01-02;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13905";"NH Collection Barcelona Constanza";10;2018-01-02;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13906";"NH Collection Barcelona Constanza";9,6;2018-01-02;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13907";"NH Collection Barcelona Constanza";10;2018-02-23;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Grupo";"N";"PRIMER TRIMESTRE";0
"13908";"NH Collection Barcelona Constanza";10;2018-01-02;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";0
"13909";"NH Collection Barcelona Constanza";10;2018-01-01;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13910";"NH Collection Barcelona Constanza";7,5;2017-12-31;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"13911";"NH Collection Barcelona Constanza";9,6;2017-12-25;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"13912";"NH Collection Barcelona Constanza";7,5;2017-12-18;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"13913";"NH Collection Barcelona Constanza";7,9;2017-12-17;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";1
"13914";"NH Collection Barcelona Constanza";7,5;2017-12-10;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";1
"13915";"NH Collection Barcelona Constanza";9,6;2017-12-07;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"13916";"NH Collection Barcelona Constanza";10;2017-12-05;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"13917";"NH Collection Barcelona Constanza";10;2017-11-30;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"13918";"NH Collection Barcelona Constanza";9,6;2018-02-22;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"13919";"NH Collection Barcelona Constanza";10;2017-11-30;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Grupo";"N";"QUART TRIMESTRE";0
"13920";"NH Collection Barcelona Constanza";9,2;2017-11-28;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"QUART TRIMESTRE";0
"13921";"NH Collection Barcelona Constanza";10;2017-11-23;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"QUART TRIMESTRE";0
"13922";"NH Collection Barcelona Constanza";10;2017-11-19;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"13923";"NH Collection Barcelona Constanza";9,6;2017-11-16;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"13924";"NH Collection Barcelona Constanza";8,8;2017-11-07;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Familiaconniños";"N";"QUART TRIMESTRE";1
"13925";"NH Collection Barcelona Constanza";9,2;2017-11-05;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"13926";"NH Collection Barcelona Constanza";9,2;2017-11-03;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"13927";"NH Collection Barcelona Constanza";10;2017-10-18;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"QUART TRIMESTRE";0
"13928";"NH Collection Barcelona Constanza";10;2017-10-04;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"13929";"NH Collection Barcelona Constanza";9,2;2018-02-22;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"13930";"NH Collection Barcelona Constanza";10;2017-10-02;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"13931";"NH Collection Barcelona Constanza";8,8;2017-09-30;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"13932";"NH Collection Barcelona Constanza";9,6;2017-09-19;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"TERCER TRIMESTRE";0
"13933";"NH Collection Barcelona Constanza";9,6;2017-09-14;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"13934";"NH Collection Barcelona Constanza";10;2017-09-11;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"TERCER TRIMESTRE";0
"13935";"NH Collection Barcelona Constanza";10;2017-09-11;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"13936";"NH Collection Barcelona Constanza";10;2017-09-10;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13937";"NH Collection Barcelona Constanza";8,8;2017-09-10;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"13938";"NH Collection Barcelona Constanza";10;2017-09-08;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"13939";"NH Collection Barcelona Constanza";10;2017-09-05;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"13940";"NH Collection Barcelona Constanza";10;2018-02-19;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13941";"NH Collection Barcelona Constanza";8,8;2017-08-24;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"13942";"NH Collection Barcelona Constanza";10;2017-08-22;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"13943";"NH Collection Barcelona Constanza";10;2017-08-21;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"13944";"NH Collection Barcelona Constanza";10;2017-08-18;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"13945";"NH Collection Barcelona Constanza";10;2017-08-17;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"13946";"NH Collection Barcelona Constanza";7,5;2017-08-14;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"13947";"NH Collection Barcelona Constanza";9,6;2017-08-12;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13948";"NH Collection Barcelona Constanza";10;2017-08-11;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13949";"NH Collection Barcelona Constanza";10;2017-08-11;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13950";"NH Collection Barcelona Constanza";10;2017-08-09;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13951";"NH Collection Barcelona Constanza";10;2018-02-19;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13952";"NH Collection Barcelona Constanza";9,6;2017-08-07;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"TERCER TRIMESTRE";0
"13953";"NH Collection Barcelona Constanza";7,5;2017-08-03;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"13954";"NH Collection Barcelona Constanza";6,3;2017-08-03;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"13955";"NH Collection Barcelona Constanza";9,2;2017-08-02;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"13956";"NH Collection Barcelona Constanza";10;2017-07-31;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"13957";"NH Collection Barcelona Constanza";10;2017-07-29;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13958";"NH Collection Barcelona Constanza";10;2018-02-19;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"13959";"NH Collection Barcelona Constanza";9,2;2018-02-19;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13960";"NH Collection Barcelona Constanza";10;2017-07-26;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13961";"NH Collection Barcelona Constanza";10;2017-07-10;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13962";"NH Collection Barcelona Constanza";10;2017-07-03;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13963";"NH Collection Barcelona Constanza";10;2017-06-11;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"SEGON TRIMESTRE";0
"13964";"NH Collection Barcelona Constanza";7,1;2017-05-29;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"13965";"NH Collection Barcelona Constanza";8,8;2017-05-25;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"13966";"NH Collection Barcelona Constanza";9,2;2017-05-22;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"13967";"NH Collection Barcelona Constanza";7,9;2017-05-12;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"13968";"NH Collection Barcelona Constanza";9,2;2017-05-09;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"13969";"NH Collection Barcelona Constanza";10;2017-05-05;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"13970";"NH Collection Barcelona Constanza";7,5;2017-04-24;"4";8,8;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"13971";"NH Collection Barcelona Constanza";10;2017-07-24;"4";8,8;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"13972";"NH Collection Barcelona Constanza";8,8;2017-07-24;"4";8,8;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"13973";"NH Collection Barcelona Constanza";9,2;2017-07-23;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13974";"NH Collection Barcelona Constanza";9,6;2017-07-18;"4";8,8;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13975";"NH Collection Barcelona Constanza";8,8;2017-07-17;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"TERCER TRIMESTRE";1
"13976";"NH Collection Barcelona Constanza";8,3;2017-07-16;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"13977";"NH Collection Barcelona Constanza";8,3;2017-07-13;"4";8,8;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"13978";"NH Collection Barcelona Constanza";9,2;2017-07-11;"4";8,8;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"13979";"Acta BCN 40";9,2;2019-03-29;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13980";"Acta BCN 40";8,8;2018-07-16;"2";8,3;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"13981";"Acta BCN 40";4,6;2018-07-14;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"13982";"Acta BCN 40";7,9;2018-07-07;"2";8,3;"Altres";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"13983";"Acta BCN 40";6,7;2018-07-05;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"SenseInformar";"Grupo";"N";"TERCER TRIMESTRE";1
"13984";"Acta BCN 40";8,3;2018-06-29;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"13985";"Acta BCN 40";9,6;2018-05-12;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"13986";"Acta BCN 40";7,9;2018-05-05;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";1
"13987";"Acta BCN 40";9,2;2018-05-02;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"13988";"Acta BCN 40";8,3;2018-04-16;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"13989";"Acta BCN 40";7,5;2018-04-07;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"13990";"Acta BCN 40";7,5;2019-03-04;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13991";"Acta BCN 40";7,9;2018-04-04;"2";8,3;"Habitacio Triple";"De 6 a 7 Nits";7;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"13992";"Acta BCN 40";8,3;2018-03-13;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13993";"Acta BCN 40";7,9;2018-02-05;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13994";"Acta BCN 40";9,6;2018-01-25;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"13995";"Acta BCN 40";7,1;2018-01-22;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"13996";"Acta BCN 40";10;2017-12-27;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"13997";"Acta BCN 40";7,9;2017-12-21;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"13998";"Acta BCN 40";8,3;2017-12-15;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"13999";"Acta BCN 40";7,9;2017-12-11;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14001";"Acta BCN 40";9,6;2019-02-20;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14002";"Acta BCN 40";9,6;2017-11-27;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14003";"Acta BCN 40";7,9;2017-11-25;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"14004";"Acta BCN 40";9,6;2017-11-20;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"14005";"Acta BCN 40";6,7;2017-10-30;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"14006";"Acta BCN 40";5;2017-10-07;"2";8,3;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14007";"Acta BCN 40";9,2;2017-09-01;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14008";"Acta BCN 40";9,2;2017-08-16;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14009";"Acta BCN 40";9,6;2017-08-16;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"TERCER TRIMESTRE";0
"14010";"Acta BCN 40";6,7;2017-08-02;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14011";"Acta BCN 40";3,3;2017-08-01;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14012";"Acta BCN 40";3,3;2018-12-03;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"14013";"Acta BCN 40";8,8;2017-06-24;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"SEGON TRIMESTRE";0
